ndvi,soil_moisture,temperature,rainfall,humidity,wind_speed,solar_radiation,irrigation_hours,crop_type,region,stress_risk,climate_index,water_balance
0.1013702476237919,35.07844763881715,21.43474130003203,128.49150201718805,23.56079607645217,8.837628711170842,115.21830900426876,8.838447767674054,cotton,west,0,-25.261394869853167,195.44123839389658
0.4548281769086501,29.36514617857226,36.12083973811912,165.20823540866175,82.90871926798803,3.6814618385003017,760.4013363893422,4.159409303658853,corn,west,0,-18.532390873753265,170.68148870713117
0.7993090492919144,16.350032976634882,24.423583398949784,151.8647508751955,33.12563471654585,38.95826320261583,313.99069431117834,10.58649887423627,soy,north,1,-29.164864959669572,233.30615621860844
0.7726406835697308,13.6234834967694,30.58085244237756,112.22844888642788,67.03855866816973,3.879897004509898,911.2939618707696,0.4705064245177559,cotton,west,1,-8.028481955343395,86.35266068922787
0.5324836766215362,36.825436195737296,17.720420592592603,128.82408149186858,45.14218138855947,3.710075048482726,848.5998035314992,3.849761477146521,corn,west,0,-22.53061993281164,149.6012756707412
0.7307168408925994,8.053330471813641,33.880225364555955,163.78984123284442,27.958564526926008,18.63096096563668,854.1522551949148,4.461552297851995,cotton,north,1,-29.99314931864574,174.52513884680843
0.1377754993993939,45.744752106549925,26.053724868714667,25.66158147233777,49.58508367365748,16.087170356191784,876.5802564696988,9.6037220002867,cotton,west,0,12.640032240516033,95.64507660649011
0.7807543268489529,17.8124544257965,22.95098378725654,184.6877852887956,89.89614429783492,26.580980469695177,739.5159682941053,9.75429911425374,corn,north,1,-28.246713212169077,259.27979264407645
0.3508458944326009,54.44591837463543,24.201260863018653,113.13902028156596,63.90947400253346,8.866878822662589,142.74256999107428,5.674928357070629,cotton,north,0,-11.479306938755634,145.6870429892536
0.4576329233617386,47.895377364592576,18.88715290690753,130.97552119637334,56.33890356454132,17.156874335208123,757.0960455524477,11.010859181448104,corn,south,0,-20.47001448324072,222.19696010394682
0.5334264735041689,8.780029616349523,34.27682272651478,186.0241497959236,67.51160211980468,14.3684684789071,474.8639667614652,2.1396149402038263,cotton,north,1,-28.594195424210227,173.1434764714471
0.8240923150473525,53.73806708773894,35.09499310638887,5.748388869555798,50.05259202514235,1.3956101523493958,397.1095495888676,8.35054859640147,corn,north,0,22.323998986717278,54.15888172718162
0.8462143172047555,16.697827406510257,40.13679433029176,144.68694504361244,90.31997332587603,2.2380244491198376,191.54036190675964,11.759865154006269,cotton,west,1,-9.287371115791814,222.14880225338334
0.7523310503576163,14.18805738338184,36.83771163998082,77.2976364466907,35.34413509029666,38.267794233295525,638.4016782869655,11.14945981232393,cotton,north,2,-1.385379259955549,151.95452292994915
0.8079259612842964,36.07553608266598,38.94348955969364,134.02249794586916,32.78444047594424,28.579026539131416,471.1664280184595,11.147906851720126,corn,north,0,-18.07246546469444,206.5580769033768
0.6296911500688164,23.7067943502458,18.05185453776725,157.23959387400205,74.14096726367046,0.2446965103393461,326.1388234024656,9.050233310671713,cotton,south,1,-25.122942894359618,229.69007244295196
0.2050513568566797,12.966759094533558,24.83406400966535,180.5701163674505,84.93334721432353,34.65391978534711,347.388991175113,9.052033502520318,soy,north,1,-27.250739863504304,246.25638738298832
0.4598523342691776,59.0977307053113,25.924157726891323,188.3176212994704,78.71105050009434,11.91499843069828,899.7024096487507,8.629753046365193,soy,south,0,-30.38341319906572,248.69099403623102
0.7628346930146757,12.568930860409267,32.77030148369802,47.26401611829487,32.90012501985228,20.112562881600656,933.2117870723916,6.036282674168482,cotton,west,1,5.508940761961204,74.85654137628167
0.7488116127920778,51.54971184486811,21.203318893521008,173.08636921773316,21.56896510900645,2.807460182080201,952.8141430771452,2.7613650923992763,corn,west,0,-39.130790186110254,179.49670124820491
0.5735607875467587,51.8277569491059,17.7650572165138,106.89946080095385,71.54406326354396,14.231750290908264,238.30776892391643,0.8006704804947029,corn,north,0,-10.655002700971838,97.14110838938709
0.7928857831352175,13.233356758995404,31.00810156748073,56.870191908517455,82.87417554933356,10.88716365997604,477.5803995982508,6.708203676438317,corn,north,1,11.91701816430377,92.94412710541991
0.6552721142160808,15.822795431556,28.171977636410386,14.639213324495003,71.58562983434844,9.84306943347827,499.4289264450584,6.696327409347775,soy,south,1,21.19415302408534,53.430509781562364
