ndvi,soil_moisture,temperature,rainfall,humidity,wind_speed,solar_radiation,irrigation_hours,crop_type,region,stress_risk
0.8476627445287955,48.99898278642851,17.95610138237927,128.64626249074064,78.54176958710468,7.361005987719604,938.114328350872,7.543509458868586,soy,north,0
0.42453903737779297,30.92087365254263,39.60825632604736,181.723359224912,90.63213107734533,30.601177359742103,534.7942445086574,2.509416342801012,cotton,west,0
0.23567269385870449,7.070314408618518,27.314918432713554,172.3470976874198,67.53242077734468,4.887421823455389,271.77817567552495,8.37790599684121,corn,north,1
0.18047153215091802,51.33858970836424,41.13545309283397,176.9980407805803,87.25640349343989,22.00027681677738,260.0040521493278,10.831033401910252,soy,north,0
0.8030023039868414,16.07858399136913,27.84014501364811,133.18501912069658,40.282455815362596,36.751349641807266,107.87853684413989,7.283541527199025,cotton,north,1
0.1171051325509966,34.772026900222514,26.63719608643961,35.57882163832846,44.899956749623676,20.27242912926637,816.0811081985728,1.5994570857053545,corn,west,0
0.36620234818187913,15.78396242166783,24.95741305579722,56.69688244918707,44.65681704371624,3.9008183272738917,554.7540488788181,3.2271359597218052,corn,west,1
0.7160589188855402,19.500478911031053,30.288074477513632,157.35608298424887,46.29665735712753,39.97797989579302,754.3765071789567,1.6801823504218145,cotton,west,1
0.6972902121944272,10.472840240589708,31.878954821423736,176.3117285507782,41.49029601276179,5.3570696926938055,694.1523177084258,11.713643580960309,corn,west,1
0.7628221066486156,34.80129014322586,28.0023180149263,93.27691919575676,72.08016458938965,13.906619682045388,870.3593534559205,6.446439835122083,cotton,north,0
0.2580853733214141,51.937175789433795,18.02731268893077,0.7579076142709251,74.55112391428924,36.27487724824454,114.19086743801216,3.8826133734673856,cotton,south,0
0.7859136071893017,27.586571410909126,20.39327995920736,82.44258336492456,94.9241075426795,16.004623809044084,972.7997182854864,4.740821951264024,soy,west,0
0.13961381740198658,45.00070330083636,15.328335390094905,84.9571433236276,26.140700498745307,33.493077741701185,776.6015254466871,6.295535058476911,cotton,west,0
0.81561921327215,9.249262541991623,27.637259410645513,118.44675257058563,86.39729566683124,33.35122594643917,232.14083276093928,7.753220838210878,soy,south,1
0.2152813481245205,37.14307237863093,16.63536591708229,147.76994998135658,83.63710076440199,4.143036988234803,467.1276029910685,1.8214843256042346,corn,north,0
0.26027925084411035,53.24452707472128,33.69140929739642,67.44986030165316,66.01003160193287,22.878928841741427,614.6225179937929,2.963715639181894,soy,west,0
0.8294436537673954,19.44885508730701,22.135382096180756,56.05692277764558,26.111876779264385,12.796574701322182,353.574207978269,0.6450665839800145,soy,south,1
0.6785275243276141,40.608351202313465,29.998743174229716,132.97353868411886,71.60362333765157,18.392704126768656,852.4316773040532,1.6544024741548573,soy,south,0
0.44082457317861246,33.348411746888914,19.72498134075026,19.999797117604047,90.1929833432066,1.9936375561763064,207.13653619723954,4.9708645938038085,cotton,west,0
0.5248644264516104,46.12665740506041,28.33872253443755,2.9047373408082056,39.4211742590266,20.795489366693268,423.98363661843996,6.6925989979568365,soy,west,0
0.509490145995738,5.8115999574608885,29.884093911856162,158.60322016736293,39.905918763906136,38.13396408842369,305.7490190089013,8.26058157006383,cotton,north,1
0.7370938216185665,17.650582499043864,22.086198554052324,77.20799328885941,62.23780685536968,24.986150587318384,584.8668668202783,4.079321809823738,soy,north,1
0.845295899343912,26.495999491546527,40.106430514034486,3.2307811665465813,27.61058805519664,18.874667847089004,791.1451930951347,7.771300488162632,cotton,west,0
0.6921106068812499,54.474128661427855,18.27361161968452,104.05641264884655,83.64458757723298,19.625024206566735,213.48170815764055,7.695223943729442,corn,south,0
0.8220588888078905,42.68113222840667,23.163525288648753,112.30835199013103,55.956512567348895,19.290660991240024,424.91448898529876,5.058698145717783,soy,west,0
0.6875041314503901,27.48486674538913,21.38499840704062,77.07190359988476,88.9811935375777,32.22066146275617,751.8196544440293,0.2936193192422456,soy,west,0
0.6590558570297939,22.97614727520608,27.05067155254904,177.59733392035207,51.99208363714551,35.409735072466816,335.17346370053406,7.073097546639328,corn,north,1
0.8209789974089131,30.95282378937824,19.19877308262444,27.491628220827202,85.3276246001303,37.14715150875647,502.29018169813753,11.517627456716621,soy,south,0
0.7844619636366591,53.937012019029105,35.85062361587899,87.34181540766545,83.28917215046441,31.53938893606158,509.2099457047941,11.408818677889382,corn,north,0
0.6634490816109313,6.259091487487867,22.353325427512644,1.8119465345983743,29.196849280644138,31.35801538616882,366.8236101250659,4.524535094694114,soy,south,1
0.14780054385677766,32.299866991811456,19.819881611644732,190.97371345143975,53.56321773697674,15.449424421038898,896.3184774608493,0.03458087828030054,corn,west,0
0.320650898845364,42.2685050446038,24.3597066009595,50.31613269394099,91.1158320089767,7.703810714883992,922.5823259630898,0.7622087836118805,corn,south,0
0.21006675092000818,37.83772038638839,28.689168780742413,105.3497309174493,43.37478155907817,35.84130644996832,892.8134382290823,11.20342264009638,cotton,west,0
0.15376377867675944,27.824162674753754,31.10262672132285,170.36341097983666,85.29078684455243,18.496102618082286,668.8420471581684,5.5906939213732825,soy,south,0
0.4193027882906385,20.055752663487937,39.799315486089625,191.65429970267255,45.152839373691435,0.2652142237726629,499.30138008468555,11.199671876039194,corn,west,1
0.2833304505577181,17.64163846421686,26.435817744397966,77.83116340236471,90.03634180934269,9.957344839725266,355.1159991005841,1.591194942535512,soy,west,1
0.7913173254492245,12.081332312306575,35.973458392624735,54.70462040949518,31.072737288268723,32.71127792874502,723.3069448221631,10.67202222840502,corn,west,2
0.5998391420041023,27.775177901403243,24.74547298980452,97.23772769813242,88.575862089206,7.537103992066507,259.87336843403716,2.9052583289545755,cotton,north,0
0.6371612222283722,12.432527523144751,37.79064725539675,199.3752582019659,92.16600174879935,21.23947117150204,704.5008016928398,8.339904178438424,corn,west,2
0.571957275772005,37.978626888774805,19.62883350246075,97.5093618133444,84.97628384371797,8.927563273754036,498.7272086168734,4.675003993544832,corn,north,0
0.7894439791922072,5.6293267612263,34.046630693565845,77.28678591522441,42.9618864659715,6.254953652438928,206.07113698919176,3.140817517096848,cotton,north,1
0.41008310058965614,59.72470590624031,31.509421658509392,92.86857578109198,63.91948918618843,0.21065053523758426,729.1097439725944,6.281422405016894,corn,south,0
0.3992887474881174,7.00375007175146,34.64961903962116,109.6700266729544,92.91819661111063,21.67366721330398,995.5685154098277,1.641717907939531,corn,north,1
0.7322748447673642,30.3240548630117,22.313853146400522,148.21969731792893,91.99864753919191,33.95523013821914,948.4873777298402,1.0734226808206833,corn,west,0
0.8684029898857597,54.562290507481016,30.579052496831167,52.03078095757348,82.6547977239527,30.41488881248037,782.1889410616897,2.0037613969431414,soy,west,0
0.4503359192328291,10.348964799603463,33.60376631716434,66.78862127276788,92.70099228654719,14.226356771810353,359.45741267990155,4.227569165623761,cotton,south,1
0.45411658902317387,58.77433411619727,22.261422047916486,109.93611345477399,80.11361842298538,11.644267362051579,681.0829887318907,10.419306692465769,soy,north,0
0.7247463520840419,39.18248141542894,35.68380510017286,57.45618053009112,26.236146011905163,39.78764477521569,612.2286054544919,4.97185457114297,soy,south,0
0.33937372337879257,15.945095253681547,37.1981579522257,133.8691949505578,84.35822880676363,38.17335364484763,655.6403881647536,4.808199088293971,cotton,north,1
0.4486498811053401,52.637272933568134,38.49217575905553,57.48887234594111,33.49898942457277,12.325283954043979,646.7466783122193,5.485676606820412,soy,north,0
0.7852801548775017,45.678940854306134,32.77619728010688,54.798703281067105,67.22890280371695,4.131760172184666,686.092975340385,7.0209724675993215,cotton,west,0
0.7336138210540019,18.891525534252597,15.97403279403053,191.0766666191929,68.1795885834957,30.69284232771642,756.1822176296045,2.9733646015864785,soy,south,1
0.8567652570276909,14.500155271364342,20.56413553300513,144.66785829934125,51.36842663415083,14.153762291231452,301.5395554984208,8.680574018417584,cotton,west,1
0.7960468847900359,29.170712663247055,35.26568779836972,62.50168720466331,71.90902928741522,28.784416540328735,108.24430791861656,9.160730287720042,cotton,north,0
0.7881963473544367,50.18225391373983,28.630586906489725,101.43933260519715,75.87630281487321,39.687668913232024,334.9906628877478,1.1848783930375202,corn,west,0
0.825043833951521,23.08861182135689,34.93475487257104,102.26298723788562,24.878633109776512,0.2737270093117683,551.7782596206973,6.796635529741495,corn,west,1
0.4173906936688224,27.09081925787189,21.32764063057659,120.1001490082056,27.920210751648543,12.304067579713749,186.2495375730956,7.94444766750907,cotton,south,0
0.5044160904860577,30.89805334551324,24.44865887847843,47.40959490957675,33.64656941050879,21.243866348460845,180.07036751630656,6.906841138842935,cotton,north,0
0.1837637222616663,39.20851802006873,23.778764001924024,165.9598698520456,82.16092632621852,9.059288805859197,720.5347933241108,9.961632768547245,corn,south,0
0.6467792416054082,19.21423393119093,26.680637591635726,154.7390788894268,61.40502511454772,37.08139103630591,581.9979293046019,7.977698735018762,soy,west,1
0.8178389819913081,58.81730559523303,34.28490945532006,54.38637340051085,73.18535450132934,21.356835076414924,726.7888258809991,4.8847687924704655,cotton,north,0
0.38070963331971186,39.487008686075065,17.60959626968445,24.364530091808167,40.14580914485128,33.200434486090785,511.7497936630478,11.510680998529734,soy,south,0
0.3518344215852629,20.54902958129,15.028625404910553,96.61983861722176,45.80374198602881,13.867937041109473,393.8386225723927,2.8622297150676363,corn,west,1
0.5145150769060154,17.980634201169945,16.68092518767849,20.695811783840945,24.149290136919593,17.36405208886239,308.88886001203275,5.4677439073728085,corn,west,1
0.6687947975706442,22.87385839226749,26.111768761514718,60.416009794638235,77.6230872338156,35.574224523105265,568.3932530105769,8.45979697348775,cotton,south,1
0.29078517463703746,21.380409297435644,32.41703832630611,106.51939410157357,56.020247424158605,1.2418272552859744,318.31522938071237,5.015791237597464,corn,west,1
0.8674475985934353,59.42058526410093,15.205306314393868,79.74822748861507,34.73718570141314,13.15445920139406,554.9465083467362,3.6955759846763083,corn,south,0
